Reporting Economy,Continent,Commercial services traded,Date,Value
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2017,"496,584,000"
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2016,"412,841,000"
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2015,"429,149,000"
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2018,"530,704,000"
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2013,"500,179,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2018,"4,218,964,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2013,"1,525,906,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2019,"4,295,044,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2017,"4,211,945,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2016,"1,965,114,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2020,"4,582,421,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2015,"1,666,141,000"
Sweden,Europe,Business and management consulting and public relations services,31/12/2014,"1,675,073,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2015,"1,588,961,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2018,"3,390,749,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2020,"4,303,860,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2019,"3,186,353,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2014,"2,190,286,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2017,"3,234,444,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2016,"2,076,923,000"
Sweden,Europe,"Advertising, market research, and public opinion polling services",31/12/2013,"1,946,131,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2013,"9,979,948,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2015,"9,173,478,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2014,"10,868,281,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2016,"9,672,620,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2020,"10,380,628,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2021,"10,580,364,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2019,"9,764,048,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2017,"8,290,108,000"
Sweden,Europe,"Technical, trade-related, and other business services",31/12/2018,"8,263,269,000"
Sweden,Europe,Architectural services,31/12/2020,"80,825,000"
Sweden,Europe,Architectural services,31/12/2014,"72,408,000"
Sweden,Europe,Architectural services,31/12/2013,"67,071,000"
Sweden,Europe,Architectural services,31/12/2019,"92,923,000"
Sweden,Europe,Architectural services,31/12/2015,"51,232,000"
Sweden,Europe,Architectural services,31/12/2018,"94,882,000"
Sweden,Europe,Architectural services,31/12/2017,"107,184,000"
Sweden,Europe,Architectural services,31/12/2016,"56,955,000"
Sweden,Europe,Engineering services,31/12/2015,"610,345,000"
Sweden,Europe,Engineering services,31/12/2016,"591,890,000"
Sweden,Europe,Engineering services,31/12/2014,"709,628,000"
Sweden,Europe,Engineering services,31/12/2019,"962,925,000"
Sweden,Europe,Engineering services,31/12/2018,"861,967,000"
Sweden,Europe,Engineering services,31/12/2017,"844,057,000"
Sweden,Europe,Engineering services,31/12/2020,"811,549,000"
Sweden,Europe,Engineering services,31/12/2013,"537,766,000"
Sweden,Europe,Scientific and other technical services,31/12/2014,"22,545,000"
Sweden,Europe,Scientific and other technical services,31/12/2019,"145,430,000"
Sweden,Europe,Scientific and other technical services,31/12/2020,"153,567,000"
Sweden,Europe,Scientific and other technical services,31/12/2013,"66,274,000"
Sweden,Europe,Scientific and other technical services,31/12/2017,"90,278,000"
Sweden,Europe,Scientific and other technical services,31/12/2016,"33,178,000"
Sweden,Europe,Scientific and other technical services,31/12/2018,"104,205,000"
Sweden,Europe,Scientific and other technical services,31/12/2015,"28,388,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2015,"198,052,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2014,"85,272,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2018,"214,312,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2013,"54,985,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2020,"105,300,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2019,"107,701,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2016,"166,331,000"
Sweden,Europe,"Waste treatment and de-pollution, agricultural and mining services",31/12/2017,"99,181,000"
Sweden,Europe,Waste treatment and de-pollution,31/12/2013,"24,039,000"
Sweden,Europe,Waste treatment and de-pollution,31/12/2014,"36,735,000"
Sweden,Europe,"Services incidental to agriculture, forestry and fishing",31/12/2013,"25,235,000"
Sweden,Europe,"Services incidental to agriculture, forestry and fishing",31/12/2014,"12,201,000"
Sweden,Europe,"Services incidental to mining, and oil and gas extraction",31/12/2013,"5,711,000"
Sweden,Europe,"Services incidental to mining, and oil and gas extraction",31/12/2014,"36,337,000"
Sweden,Europe,Operating leasing services,31/12/2014,"939,585,000"
Sweden,Europe,Operating leasing services,31/12/2019,"826,004,000"
Sweden,Europe,Operating leasing services,31/12/2015,"888,682,000"
Sweden,Europe,Operating leasing services,31/12/2013,"753,590,000"
Sweden,Europe,Operating leasing services,31/12/2020,"711,713,000"
Sweden,Europe,Operating leasing services,31/12/2017,"731,013,000"
Sweden,Europe,Operating leasing services,31/12/2018,"873,178,000"
Sweden,Europe,Operating leasing services,31/12/2016,"1,104,043,000"
Sweden,Europe,Trade-related services,31/12/2016,"1,948,967,000"
Sweden,Europe,Trade-related services,31/12/2017,"2,015,075,000"
Sweden,Europe,Trade-related services,31/12/2018,"1,752,375,000"
Sweden,Europe,Trade-related services,31/12/2019,"2,300,676,000"
Sweden,Europe,Trade-related services,31/12/2020,"1,436,176,000"
Sweden,Europe,Trade-related services,31/12/2013,"1,624,720,000"
Sweden,Europe,Trade-related services,31/12/2015,"1,461,657,000"
Sweden,Europe,Trade-related services,31/12/2014,"1,681,439,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2016,"470,349,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2015,"535,383,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2020,"1,379,485,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2014,"562,955,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2019,"1,346,483,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2021,"1,585,759,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2017,"728,533,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2018,"898,551,000"
Sweden,Europe,"Personal, cultural, and recreational services",31/12/2013,"511,203,000"
Sweden,Europe,Audiovisual and related services,31/12/2017,"398,417,000"
Sweden,Europe,Audiovisual and related services,31/12/2015,"218,567,000"
Sweden,Europe,Audiovisual and related services,31/12/2016,"145,761,000"
Sweden,Europe,Audiovisual and related services,31/12/2019,"921,726,000"
Sweden,Europe,Audiovisual and related services,31/12/2021,"1,070,270,166"
Sweden,Europe,Audiovisual and related services,31/12/2020,"918,101,000"
Sweden,Europe,Audiovisual and related services,31/12/2014,"189,906,000"
Sweden,Europe,Audiovisual and related services,31/12/2018,"591,717,000"
Sweden,Europe,Audiovisual and related services,31/12/2013,"163,760,000"
Sweden,Europe,Health services,31/12/2013,"34,266,000"
Sweden,Europe,Health services,31/12/2016,"30,302,000"
Sweden,Europe,Health services,31/12/2017,"33,136,000"
Sweden,Europe,Health services,31/12/2018,"47,323,000"
Sweden,Europe,Health services,31/12/2014,"37,132,000"
Sweden,Europe,Health services,31/12/2019,"29,668,000"
Sweden,Europe,Health services,31/12/2020,"36,883,000"
Sweden,Europe,Health services,31/12/2015,"34,155,000"
Sweden,Europe,Education services,31/12/2013,"24,836,000"
Sweden,Europe,Education services,31/12/2014,"37,265,000"
Sweden,Europe,Education services,31/12/2020,"84,923,000"
Sweden,Europe,Education services,31/12/2019,"92,923,000"
Sweden,Europe,Education services,31/12/2018,"95,473,000"
Sweden,Europe,Education services,31/12/2017,"24,006,000"
Sweden,Europe,Education services,31/12/2016,"23,556,000"
Sweden,Europe,Education services,31/12/2015,"34,709,000"
Sweden,Europe,Heritage and recreational services,31/12/2016,"112,583,000"
Sweden,Europe,Heritage and recreational services,31/12/2015,"98,915,000"
Sweden,Europe,Heritage and recreational services,31/12/2017,"104,366,000"
Sweden,Europe,Heritage and recreational services,31/12/2018,"157,901,000"
Sweden,Europe,Heritage and recreational services,31/12/2019,"238,016,000"
Sweden,Europe,Heritage and recreational services,31/12/2020,"266,266,000"
Sweden,Europe,Heritage and recreational services,31/12/2013,"139,588,000"
Sweden,Europe,Heritage and recreational services,31/12/2014,"143,093,000"
Sweden,Europe,Goods-related services,31/12/2019,"2,055,159,000"
Sweden,Europe,Goods-related services,31/12/2017,"1,266,818,000"
Sweden,Europe,Goods-related services,31/12/2020,"1,929,093,000"
Sweden,Europe,Goods-related services,31/12/2013,"767,269,000"
Sweden,Europe,Goods-related services,31/12/2018,"1,300,385,000"
Sweden,Europe,Goods-related services,31/12/2016,"1,173,052,000"
Sweden,Europe,Goods-related services,31/12/2021,"2,842,157,000"
Sweden,Europe,Goods-related services,31/12/2014,"820,363,000"
Sweden,Europe,Goods-related services,31/12/2015,"871,162,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2014,"85,477,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2015,"32,257,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2013,"25,199,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2016,"53,545,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2017,"76,515,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2020,"97,668,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2021,"63,055,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2018,"45,556,000"
Switzerland,Europe,Manufacturing services on physical inputs owned by others,31/12/2019,"64,545,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2015,"1,607,907,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2013,"1,613,205,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2014,"1,418,065,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2016,"1,252,695,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2021,"1,822,758,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2017,"1,503,632,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2018,"2,401,272,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2019,"2,475,619,000"
Switzerland,Europe,Maintenance and repair services n.i.e.,31/12/2020,"1,469,922,000"
Switzerland,Europe,Transport,31/12/2020,"11,827,749,000"
Switzerland,Europe,Transport,31/12/2016,"10,479,677,000"
Switzerland,Europe,Transport,31/12/2014,"14,602,061,000"
Switzerland,Europe,Transport,31/12/2015,"10,888,642,000"
Switzerland,Europe,Transport,31/12/2013,"14,538,428,000"
Switzerland,Europe,Transport,31/12/2017,"11,663,220,000"
Switzerland,Europe,Transport,31/12/2018,"13,680,001,000"
Switzerland,Europe,Transport,31/12/2019,"13,284,251,000"
Switzerland,Europe,Transport,31/12/2021,"14,275,761,000"
Switzerland,Europe,Travel,31/12/2018,"19,077,293,000"
Switzerland,Europe,Travel,31/12/2017,"19,104,121,000"
Switzerland,Europe,Travel,31/12/2014,"17,776,932,000"
Switzerland,Europe,Travel,31/12/2013,"17,024,941,000"
Switzerland,Europe,Travel,31/12/2015,"17,204,394,000"
Switzerland,Europe,Travel,31/12/2016,"17,620,207,000"
Switzerland,Europe,Travel,31/12/2019,"18,870,092,000"
Switzerland,Europe,Travel,31/12/2020,"10,283,961,000"
Switzerland,Europe,Travel,31/12/2021,"11,220,967,000"
Switzerland,Europe,Construction,31/12/2013,"509,540,000"
Switzerland,Europe,Construction,31/12/2019,"717,513,000"
Switzerland,Europe,Construction,31/12/2018,"507,742,000"
Switzerland,Europe,Construction,31/12/2017,"447,688,000"
Switzerland,Europe,Construction,31/12/2016,"391,137,000"
Switzerland,Europe,Construction,31/12/2015,"411,920,000"
Switzerland,Europe,Construction,31/12/2014,"531,070,000"
Switzerland,Europe,Construction,31/12/2020,"592,718,000"
Switzerland,Europe,Construction,31/12/2021,"669,550,000"
Switzerland,Europe,Insurance and pension services,31/12/2020,"2,165,424,000"
Switzerland,Europe,Insurance and pension services,31/12/2021,"2,515,997,000"
Switzerland,Europe,Insurance and pension services,31/12/2015,"1,682,314,000"
Switzerland,Europe,Insurance and pension services,31/12/2019,"1,980,546,000"
Switzerland,Europe,Insurance and pension services,31/12/2017,"1,730,318,000"
Switzerland,Europe,Insurance and pension services,31/12/2014,"1,482,203,000"
Switzerland,Europe,Insurance and pension services,31/12/2013,"1,517,893,000"
Switzerland,Europe,Insurance and pension services,31/12/2016,"1,575,303,000"
Switzerland,Europe,Insurance and pension services,31/12/2018,"1,783,380,000"
Switzerland,Europe,Financial services,31/12/2018,"3,871,142,000"
Switzerland,Europe,Financial services,31/12/2013,"3,538,324,000"
Switzerland,Europe,Financial services,31/12/2016,"3,576,865,000"
Switzerland,Europe,Financial services,31/12/2020,"3,588,293,000"
Switzerland,Europe,Financial services,31/12/2021,"4,168,807,000"
Switzerland,Europe,Financial services,31/12/2017,"3,738,718,000"
Switzerland,Europe,Financial services,31/12/2015,"3,537,151,000"
Switzerland,Europe,Financial services,31/12/2014,"3,698,195,000"
Switzerland,Europe,Financial services,31/12/2019,"3,406,542,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2014,"23,875,645,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2013,"20,977,061,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2018,"24,055,730,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2021,"27,457,012,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2017,"21,565,455,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2019,"22,631,558,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2016,"20,658,121,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2015,"22,508,756,000"
Switzerland,Europe,Charges for the use of intellectual property n.i.e.,31/12/2020,"26,418,336,000"
Switzerland,Europe,Research and development services,31/12/2021,"23,328,851,000"
Switzerland,Europe,Research and development services,31/12/2016,"16,531,928,000"
Switzerland,Europe,Research and development services,31/12/2013,"12,956,024,000"
Switzerland,Europe,Research and development services,31/12/2014,"14,675,633,000"
