Reporting Economy,Continent,Commercial services traded,Date,Value
South Sudan,Africa,Passenger (Air),31/12/2016,"480,000"
South Sudan,Africa,Passenger (Air),31/12/2018,"10,880,000"
South Sudan,Africa,Passenger (Air),31/12/2019,"5,510,000"
South Sudan,Africa,Travel,31/12/2018,"1,000,000"
South Sudan,Africa,Travel,31/12/2017,"16,110,000"
South Sudan,Africa,Travel,31/12/2019,0
South Sudan,Africa,Travel,31/12/2016,"22,900,000"
South Sudan,Africa,Travel,31/12/2015,"17,180,000"
South Sudan,Africa,Travel,31/12/2014,"766,000"
South Sudan,Africa,Business,31/12/2017,0
South Sudan,Africa,Personal,31/12/2015,"17,180,000"
South Sudan,Africa,Personal,31/12/2016,"22,900,000"
South Sudan,Africa,Personal,31/12/2014,"766,000"
South Sudan,Africa,Personal,31/12/2018,"1,000,000"
South Sudan,Africa,Personal,31/12/2017,"16,110,000"
South Sudan,Africa,Health-related,31/12/2017,"16,110,000"
South Sudan,Africa,Health-related,31/12/2014,"766,000"
South Sudan,Africa,Health-related,31/12/2018,"1,000,000"
South Sudan,Africa,Education-related,31/12/2015,"17,180,000"
South Sudan,Africa,Tourism-related services in travel and passenger transport,31/12/2017,0
South Sudan,Africa,Construction,31/12/2018,"22,090,000"
South Sudan,Africa,Construction,31/12/2017,"27,980,000"
South Sudan,Africa,Construction,31/12/2021,"7,466,486"
South Sudan,Africa,Construction,31/12/2020,"7,270,000"
South Sudan,Africa,Construction,31/12/2019,"4,450,000"
South Sudan,Africa,Construction,31/12/2014,"3,803,000"
South Sudan,Africa,Construction,31/12/2015,"12,920,000"
South Sudan,Africa,Construction,31/12/2016,"11,750,000"
South Sudan,Africa,Insurance and pension services,31/12/2017,"2,000"
South Sudan,Africa,Insurance and pension services,31/12/2018,0
South Sudan,Africa,Insurance and pension services,31/12/2021,"421,081"
South Sudan,Africa,Insurance and pension services,31/12/2019,0
South Sudan,Africa,Insurance and pension services,31/12/2020,"410,000"
South Sudan,Africa,Insurance and pension services,31/12/2015,"20,000"
South Sudan,Africa,Insurance and pension services,31/12/2016,"20,000"
South Sudan,Africa,Direct insurance,31/12/2015,"20,000"
South Sudan,Africa,Direct insurance,31/12/2016,"20,000"
South Sudan,Africa,Direct insurance,31/12/2018,0
South Sudan,Africa,Direct insurance,31/12/2020,"410,000"
South Sudan,Africa,Auxiliary insurance services,31/12/2017,"2,000"
South Sudan,Africa,Financial services,31/12/2019,"3,260,000"
South Sudan,Africa,Financial services,31/12/2016,"93,980,000"
South Sudan,Africa,Financial services,31/12/2017,"22,280,000"
South Sudan,Africa,Financial services,31/12/2020,"20,790,000"
South Sudan,Africa,Financial services,31/12/2021,"21,351,892"
South Sudan,Africa,Financial services,31/12/2018,"2,130,000"
South Sudan,Africa,Financial services,31/12/2014,"17,396,000"
South Sudan,Africa,Financial services,31/12/2015,"37,650,000"
South Sudan,Africa,Explicitly charged and other financial services,31/12/2017,"22,280,000"
South Sudan,Africa,Explicitly charged and other financial services,31/12/2020,"20,790,000"
South Sudan,Africa,Explicitly charged and other financial services,31/12/2018,"2,130,000"
South Sudan,Africa,Explicitly charged and other financial services,31/12/2015,"37,650,000"
South Sudan,Africa,Explicitly charged and other financial services,31/12/2014,"17,396,000"
South Sudan,Africa,Explicitly charged and other financial services,31/12/2019,"3,260,000"
South Sudan,Africa,Explicitly charged and other financial services,31/12/2016,"93,980,000"
South Sudan,Africa,Charges for the use of intellectual property n.i.e.,31/12/2019,"8,960,000"
South Sudan,Africa,Charges for the use of intellectual property n.i.e.,31/12/2020,"7,700,000"
South Sudan,Africa,Charges for the use of intellectual property n.i.e.,31/12/2021,"7,908,108"
South Sudan,Africa,Charges for the use of intellectual property n.i.e.,31/12/2018,"24,430,000"
South Sudan,Africa,Charges for the use of intellectual property n.i.e.,31/12/2017,"25,800,000"
South Sudan,Africa,Telecommunications services,31/12/2019,"350,000"
South Sudan,Africa,Telecommunications services,31/12/2020,"13,480,000"
South Sudan,Africa,Telecommunications services,31/12/2021,"13,844,324"
South Sudan,Africa,Computer services,31/12/2014,"1,788,000"
South Sudan,Africa,Computer services,31/12/2017,"3,070,000"
South Sudan,Africa,Computer services,31/12/2016,"3,310,000"
South Sudan,Africa,Computer services,31/12/2018,"1,470,000"
South Sudan,Africa,Computer services,31/12/2015,"2,450,000"
South Sudan,Africa,Professional and management consulting services,31/12/2020,"89,530,000"
South Sudan,Africa,Professional and management consulting services,31/12/2019,"87,540,000"
South Sudan,Africa,Professional and management consulting services,31/12/2021,"91,949,730"
South Sudan,Africa,Professional and management consulting services,31/12/2016,"8,710,000"
South Sudan,Africa,Professional and management consulting services,31/12/2017,"13,110,000"
South Sudan,Africa,"Technical, trade-related, and other business services",31/12/2014,"2,969,000"
South Sudan,Africa,"Technical, trade-related, and other business services",31/12/2018,"59,080,000"
South Sudan,Africa,"Technical, trade-related, and other business services",31/12/2016,"36,680,000"
South Sudan,Africa,"Technical, trade-related, and other business services",31/12/2015,"15,220,000"
South Sudan,Africa,"Technical, trade-related, and other business services",31/12/2017,"44,440,000"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2016,"20,000"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2017,"32,500,000"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2018,"19,530,000"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2020,"680,000"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2015,"70,000"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2019,"70,000"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2021,"698,378"
South Sudan,Africa,"Personal, cultural, and recreational services",31/12/2014,0
South Sudan,Africa,Audiovisual and related services,31/12/2015,0
South Sudan,Africa,Goods-related services,31/12/2021,0
Spain,Europe,Transport,31/12/2013,"15,202,967,000"
Spain,Europe,Transport,31/12/2014,"15,336,213,000"
Spain,Europe,Transport,31/12/2021,"17,878,303,000"
Spain,Europe,Transport,31/12/2019,"18,800,455,000"
Spain,Europe,Transport,31/12/2015,"13,941,029,000"
Spain,Europe,Transport,31/12/2018,"17,887,918,000"
Spain,Europe,Transport,31/12/2017,"16,452,677,000"
Spain,Europe,Transport,31/12/2016,"14,369,816,000"
Spain,Europe,Transport,31/12/2020,"16,155,222,000"
Spain,Europe,Travel,31/12/2013,"68,517,610,000"
Spain,Europe,Travel,31/12/2021,"34,540,748,000"
Spain,Europe,Travel,31/12/2020,"18,505,861,000"
Spain,Europe,Travel,31/12/2015,"62,475,561,000"
Spain,Europe,Travel,31/12/2016,"66,802,710,000"
Spain,Europe,Travel,31/12/2014,"71,583,608,000"
Spain,Europe,Travel,31/12/2017,"75,329,400,000"
Spain,Europe,Travel,31/12/2018,"81,684,262,000"
Spain,Europe,Travel,31/12/2019,"79,708,824,000"
Spain,Europe,Business,31/12/2017,"4,311,993,000"
Spain,Europe,Business,31/12/2020,"1,161,613,000"
Spain,Europe,Business,31/12/2016,"4,154,207,000"
Spain,Europe,Business,31/12/2019,"4,801,426,000"
Spain,Europe,Business,31/12/2014,"4,482,362,000"
Spain,Europe,Business,31/12/2015,"4,337,086,000"
Spain,Europe,Business,31/12/2018,"4,480,541,000"
Spain,Europe,Personal,31/12/2018,"77,203,720,000"
Spain,Europe,Personal,31/12/2020,"17,344,248,000"
Spain,Europe,Personal,31/12/2016,"62,648,502,000"
Spain,Europe,Personal,31/12/2019,"74,907,398,000"
Spain,Europe,Personal,31/12/2014,"67,101,246,000"
Spain,Europe,Personal,31/12/2015,"58,138,475,000"
Spain,Europe,Personal,31/12/2017,"71,017,407,000"
Spain,Europe,Construction,31/12/2018,"1,466,746,000"
Spain,Europe,Construction,31/12/2013,"2,692,095,000"
Spain,Europe,Construction,31/12/2019,"1,261,648,000"
Spain,Europe,Construction,31/12/2017,"1,380,470,000"
Spain,Europe,Construction,31/12/2014,"1,990,094,000"
Spain,Europe,Construction,31/12/2020,"945,738,000"
Spain,Europe,Construction,31/12/2021,"1,183,923,000"
Spain,Europe,Construction,31/12/2015,"1,425,724,000"
Spain,Europe,Construction,31/12/2016,"1,588,406,000"
Spain,Europe,Insurance and pension services,31/12/2016,"1,343,780,000"
Spain,Europe,Insurance and pension services,31/12/2015,"1,224,902,000"
Spain,Europe,Insurance and pension services,31/12/2017,"1,277,669,000"
Spain,Europe,Insurance and pension services,31/12/2013,"1,624,288,000"
Spain,Europe,Insurance and pension services,31/12/2014,"1,894,442,000"
Spain,Europe,Insurance and pension services,31/12/2019,"982,899,000"
Spain,Europe,Insurance and pension services,31/12/2018,"791,240,000"
Spain,Europe,Insurance and pension services,31/12/2021,"2,248,389,000"
Spain,Europe,Insurance and pension services,31/12/2020,"1,683,597,000"
Spain,Europe,Reinsurance,31/12/2020,"936,601,000"
Spain,Europe,Reinsurance,31/12/2019,"443,312,000"
Spain,Europe,Reinsurance,31/12/2018,"291,696,000"
Spain,Europe,Financial services,31/12/2017,"3,772,005,000"
Spain,Europe,Financial services,31/12/2013,"4,062,713,000"
Spain,Europe,Financial services,31/12/2018,"3,934,940,000"
Spain,Europe,Financial services,31/12/2014,"3,811,469,000"
Spain,Europe,Financial services,31/12/2021,"4,409,256,000"
Spain,Europe,Financial services,31/12/2020,"3,900,600,000"
Spain,Europe,Financial services,31/12/2015,"3,403,986,000"
Spain,Europe,Financial services,31/12/2019,"3,848,753,000"
Spain,Europe,Financial services,31/12/2016,"3,339,527,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2018,"2,536,690,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2013,"1,175,384,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2019,"3,424,473,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2016,"1,926,011,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2015,"1,615,451,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2017,"2,359,904,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2014,"1,441,423,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2020,"2,933,160,000"
Spain,Europe,Charges for the use of intellectual property n.i.e.,31/12/2021,"3,807,241,000"
Spain,Europe,Telecommunications services,31/12/2021,"2,204,214,367"
Spain,Europe,Telecommunications services,31/12/2020,"2,007,981,000"
Spain,Europe,Telecommunications services,31/12/2014,"2,595,891,000"
Spain,Europe,Telecommunications services,31/12/2019,"2,058,714,000"
Spain,Europe,Telecommunications services,31/12/2016,"2,295,717,000"
Spain,Europe,Telecommunications services,31/12/2017,"2,228,861,000"
Spain,Europe,Telecommunications services,31/12/2018,"2,139,890,000"
Spain,Europe,Telecommunications services,31/12/2015,"2,331,087,000"
Spain,Europe,Computer services,31/12/2019,"12,388,105,000"
Spain,Europe,Computer services,31/12/2014,"9,528,008,000"
Spain,Europe,Computer services,31/12/2018,"11,774,116,000"
Spain,Europe,Computer services,31/12/2015,"8,037,311,000"
Spain,Europe,Computer services,31/12/2020,"8,912,556,000"
Spain,Europe,Computer services,31/12/2021,"11,545,302,266"
Spain,Europe,Computer services,31/12/2017,"9,875,673,000"
Spain,Europe,Computer services,31/12/2016,"8,875,149,000"
Spain,Europe,Information services,31/12/2018,"493,639,000"
Spain,Europe,Information services,31/12/2017,"475,596,000"
Spain,Europe,Information services,31/12/2019,"566,454,000"
Spain,Europe,Information services,31/12/2020,"647,625,000"
Spain,Europe,Information services,31/12/2014,"489,625,839"
Spain,Europe,Information services,31/12/2016,"557,879,000"
Spain,Europe,Information services,31/12/2015,"479,116,500"
Spain,Europe,Information services,31/12/2021,"658,050,425"
Spain,Europe,Research and development services,31/12/2017,"1,633,519,000"
Spain,Europe,Research and development services,31/12/2018,"1,770,251,000"
Spain,Europe,Research and development services,31/12/2015,"1,360,263,000"
Spain,Europe,Research and development services,31/12/2016,"1,494,319,000"
Spain,Europe,Research and development services,31/12/2021,"2,234,196,000"
Spain,Europe,Research and development services,31/12/2014,"1,761,592,000"
Spain,Europe,Research and development services,31/12/2013,"1,526,008,000"
Spain,Europe,Research and development services,31/12/2020,"2,007,981,000"
Spain,Europe,Research and development services,31/12/2019,"1,568,384,000"
Spain,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2017,"1,070,938,000"
Spain,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2018,"1,261,259,000"
Spain,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2014,"1,369,684,000"
Spain,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2016,"1,046,023,000"
Spain,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2015,"914,239,000"
Spain,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2019,"1,012,005,000"
Spain,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2020,"957,160,000"
Spain,Europe,Professional and management consulting services,31/12/2014,"5,964,969,000"
Spain,Europe,Professional and management consulting services,31/12/2015,"5,684,035,000"
Spain,Europe,Professional and management consulting services,31/12/2020,"8,176,982,000"
Spain,Europe,Professional and management consulting services,31/12/2019,"8,797,950,000"
Spain,Europe,Professional and management consulting services,31/12/2013,"5,493,096,000"
Spain,Europe,Professional and management consulting services,31/12/2016,"5,962,887,000"
Spain,Europe,Professional and management consulting services,31/12/2021,"8,755,827,000"
Spain,Europe,Professional and management consulting services,31/12/2017,"6,914,778,000"
Spain,Europe,Professional and management consulting services,31/12/2018,"8,552,473,000"
Spain,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2015,"3,168,769,000"
Spain,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2020,"5,364,895,000"
Spain,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2019,"5,449,602,000"
Spain,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2016,"3,246,547,000"
